id,date,content
102,2022-09-09 05:55:29+00:00,"['queen', 'elizabeth', 'dies', 'day', 'king', ""'s"", 'way', 'changed', 'kartavya', 'pathn', 'u', 'still', 'want', 'live', 'englis', 'established', 'colonyall', 'changes', 'cominghv', 'patiencemodi', 'after', 'total', 'overhaul', 'british', 'era', 'names', 'n', 'likes']"
103,2022-09-09 05:53:53+00:00,"['nata', 'tha', 'mere', 'baap', 'dada', 'jo', 'rss', 'main', 'the', 'unhone', 'bahut', 'seva', 'ki', 'thi', 'queen', 'ki']"
104,2022-09-09 05:52:48+00:00,"['rip', 'queen', 'elizabeth', 'ii']"
105,2022-09-09 05:45:07+00:00,"['privilege', 'meet', 'queen', 'gentle', 'engaged', 'focusedrip', 'swzu']"
106,2022-09-09 05:43:59+00:00,"['irish', 'ex', 'commonwealth', 'twitter', 'splits', 'absolute', 'splits']"
107,2022-09-09 05:42:59+00:00,"['indians', 'getting', 'sad', 'mopey', 'thanking', 'queen', 'service', ""y'all"", 'need', 'history', 'lesson', 'do', ""n't"", 'tell', 'monarch', 'paper', 'did', ""n't"", 'anything', 'oversaw', 'participated', 'lot', 'heinous', 'crimes', 'throughout', '``', 'commonwealth', ""''""]"
108,2022-09-09 05:33:55+00:00,"['happy', 'death', 'queen', 'england', 'rather', 'sad', 'however', 'also', 'cant', 'forget', 'fact', 'ruled', 'country', 'n', 'looted', 'wealththe', 'wealth', 'enjoy', 'today', 'n', 'afford', 'royal', 'life', 'may', 'god', 'bless', 'empathy', 'heart', 'next', 'birth']"
109,2022-09-09 05:18:44+00:00,"['queen', 'elizabeth', 'ii', 'passes', 'away', 'glorious', 'reign', 'years', 'committed', 'monarch', 'england', 'seen', 'great', 'change', 'watchful', 'eyes', 'king', 'charles', 'reign', 'begins', 'god', 'save', 'king']"
110,2022-09-09 05:17:45+00:00,"['did', ""n't"", 'general', 'feeling', 'one', 'gets', 'times', 'bullies', 'obsessed', 'life', 'some', 'do', ""n't"", 'know', 'scorn', 'any', 'dares', 'show', 'anything', 'adoration', 'amp', 'sympathy', 'woman', 'amp', 'family', 'never', 'knew', 'amp', 'knew', 'coz', 'forced', 'since', 'birth']"
111,2022-09-09 05:16:22+00:00,"['woman', 'extraordinaire', 'rip', 'queen', 'elizabeth', 'queenelizabeth', 'queenelizabethii', 'ripqueenelizabeth', 'queen']"
112,2022-09-09 05:15:31+00:00,"['politicians', 'deemed', 'fit', 'rule', 'nations', 'national', 'kingdoms', 'need', 'kings', 'queens', 'rule', 'nation', 'national', 'kingdom', 'saint', 'king', 'queen', 'natural', 'heirs', 'saint', 'gods', 'heirarchy']"
113,2022-09-09 05:11:25+00:00,"['queen', 'elizabeth', 'created', 'history', 'longest', 'ruling', 'monarch', 'history', 'personified']"
114,2022-09-09 05:10:22+00:00,"['actually', 'never', 'issue', 'individual', 'family', 'but', 'again', 'do', ""n't"", 'know', 'them', 'chance', 'major', 'desire', 'so', 'wish', 'know', 'human', 'being', 'it', ""'s"", 'principle', 'monarchy', 'can', 'not', 'support']"
115,2022-09-09 04:56:04+00:00,"['renamed', 'day', 'death', 'qeii', 'providence', 'would', 'say']"
116,2022-09-09 04:51:13+00:00,"['queen', 'rip']"
117,2022-09-09 04:44:54+00:00,"['immerse', 'ganesh', 'idol', 'occasion', 'anantchaturdashi', 'may', 'lord', 'open', 'new', 'ways', 'better', 'brighter', 'positive', 'future', 'family', 'anantchaturdashi', 'ganpativisarjan', 'lordganesha', 'shreejisharangroup']"
118,2022-09-09 04:32:40+00:00,"['since', 'queen', 'dead', 'indian', 'govt', 'back', 'kohinoor']"
119,2022-09-09 04:29:50+00:00,"['expect', 'mr', 'modi', 'talk', 'abt', 'leave', 'uk', 'matters', 'resolve']"
120,2022-09-09 04:01:33+00:00,"['rich', 'tribute', 'queen', 'elizabeth', 'ii', 'pray', 'god', 'noble', 'soul', 'rest', 'peace', 'heartfelt', 'condolences', 'bereaved', 'family', 'people', 'england']"
121,2022-09-09 04:00:18+00:00,"['great', 'tributes', 'amp', 'salutes', 'world', 'highnessdignity', 'majesty', 'britishqueen', 'elizabeth', 'ii', 'world', 'fame', 'personality', 'britainsqueenelizabeth', 'ii', 'world', 'history', 'records', 'longest', 'yrs', 'reigning', 'top', 'royal', 'monarchydignity', 'finallyqueen', 'breathed', 'lastamp', 'forever', 'left', 'world']"
122,2022-09-09 03:49:38+00:00,"['rip', 'queen', 'elizabeth', 'queenelizabeth', 'queen', 'queenelizabethii']"
123,2022-09-09 03:47:38+00:00,"['queen', 'elizabeth', 'ii', 'apollo', 'bunder', 'first', 'visit', 'india', 'facing', 'taj', 'mahal', 'palace', 'hotel', 'spot', 'half', 'century', 'later', 'queen', 'queenelizabeth', 'elizabeth', 'bombay', 'rip', 'sckmbngd']"
124,2022-09-09 03:45:28+00:00,"['auspicious', 'occasion', 'anant', 'chaturthi', 'may', 'bappa', 'shower', 'blessings', 'family', 'may', 'fill', 'lives', 'happiness', 'harmony', 'joy', 'peace', 'anantchaturdashi', 'vikramadityarealty', 'sj']"
125,2022-09-09 03:40:27+00:00,"['strong', 'woman', 'mind', 'amp', 'body', 'rip', 'queen', 'elizabeth', 'question', 'monarchy', 'outdated', 'charles', 'last', ""'monarch"", ""'"", 'ripqueenelizabeth', 'queenelizabethii', 'monarchy', 'outdated', 'kingcharles']"
126,2022-09-09 03:40:21+00:00,"['queen', 'elizabeth', 'ii', 'words', 'video', 'obituary', 'sq']"
127,2022-09-09 03:37:08+00:00,"['``', 'achievements', 'today', 'stepping', 'stones', 'future', 'ones', ""''"", 'ewfcl', 'crew', 'gave', 'another', 'astounding', 'logistical', 'service', 'delivered', 'transformer', 'components', 'bharat', 'bijlee', 'saturdaysunday', 'thanks', 'outstanding', 'teamwork', 'east', 'west', 'family', 'sbumccnv']"
128,2022-09-09 03:30:45+00:00,"['himadri', 'chatterjee', 'senior', 'managing', 'partner', 'iifl', 'wealth', 'talks', 'inclination', 'toward', ""'alternatives"", ""'"", 'noting', 'indian', 'family', 'offices', 'may', 'allocating', 'it', 'measures', 'impressively', 'american', 'family', 'offices']"
129,2022-09-09 03:28:48+00:00,"['double', 'rainbow', 'appeared', 'heavy', 'downpour', 'palace', 'members', 'public', 'gathered', 'pay', 'respect', 'queen', 'queenelizabethii', 'stconqpfavs']"
130,2022-09-09 03:22:56+00:00,"['rip', 'queen', 'elizabeth', 'ii', 'queenelizabethii', 'queen', 'elizabeth', 'ii', 'died', 'aged']"
131,2022-09-09 03:09:14+00:00,"['londonbridgeisdown', 'rest', 'peace', 'queenelizabethii', 'inspiration', 'lot', 'people', 'across', 'world', 'strength', 'family', 'commonwealth', 'realmsshe', 'headed', 'last', 'years']"
132,2022-09-09 03:07:37+00:00,"['rip', 'queenelizabeth']"
133,2022-09-09 03:03:07+00:00,"[""'edward"", 'viii', 'abdicated', 'george', 'vi', 'queen', 'elizabeth', 'got', 'chance', 'came', 'line', 'throne', 'became', 'favourite', 'like', 'much', 'nice', 'lady', 'nice', 'luck', 'ha', 'ka', 'thi', 'ka', 'avenue', 'throne', 'par', 'chari', 'gaey', 'luck', ""'""]"
134,2022-09-09 03:02:25+00:00,"['rest', 'peace', 'queen', 'elizabeth', 'ii']"
135,2022-09-09 02:30:38+00:00,"['death', 'hurt', 'attachment', 'hurts', 'ignorance', 'matter', 'much', 'fearstill', 'dieso', 'die', 'fear', 'must', 'listen', 'simple', 'solutions', 'amp', 'mantrasofsuccess', 'sant', 'shri', 'asharamji', 'bapu', 'stay', 'happy', 'serrtv']"
136,2022-09-09 02:20:29+00:00,"['king', 'wapas', 'agya', 'queen', 'chali', 'gayi', 'queenelizabeth', 'viratkohli', 'kingisback', 'queen', 'ripqueenelizabeth']"
137,2022-09-09 02:17:20+00:00,"['finally', 'innings', 'dear', 'mother', 'long', 'years', 'anybody', 'heard', 'thing', 'even', 'met', 'newly', 'elected', 'pm', 'liz', 'truss', 'actually', 'got', 'see', 'queen', 'amp', 'prince', 'philip', 'way', 'back', 'calcutta', 'grand', 'old', 'lady', 'may', 'soul', 'rest', 'peace']"
138,2022-09-09 02:16:19+00:00,"['england', 'ki', 'agli', 'queen', 'bahujan', 'samaj', 'se', 'chahiye', 'mondal', 'chicha']"
139,2022-09-09 02:14:44+00:00,"['bhai', 'kisi', 'k', 'maut', 'ka', 'mazaak', 'mat', 'udaao', 'queen', 'highly', 'revered', 'personality']"
140,2022-09-09 02:08:13+00:00,"['rest', 'peace', 'queen', 'elizabeth', 'condolences', 'royal', 'family', 'queenelizabeth']"
141,2022-09-09 02:01:15+00:00,"['tribute', 'queen', 'elizabeth', 'ii', 'condolences', 'british', 'nafo', 'personel', 'death', 'great', 'loss', 'great', 'britain', 'also', 'whole', 'world', 'last', 'true', 'monarch', 'earth', 'staunch', 'advocate', 'world', 'peace', 'may', 'rest', 'peace']"
142,2022-09-09 01:52:59+00:00,"['warms', 'heart', 'read', 'outpouring', 'tributes', 'late', 'queen', 'elizabeth', 'ii', '``', 'the', 'personification', 'duty', 'grace', ""''"", '``', 'she', 'paragon', 'fortitude', 'nobility', ""''"", '``', 'she', 'packed', 'mean', 'left', 'hook', ""''""]"
143,2022-09-09 01:44:09+00:00,"['well', 'never', 'biggest', 'fan', 'british', 'monarchy', 'horrific', 'colonial', 'past', 'tendency', 'breed', 'pedophiles', 'nothing', 'personal', 'queen', 'always', 'dignified', 'took', 'jokes', 'stride', 'except', 'charles']"
144,2022-09-09 01:38:07+00:00,"['queenelizabeth', 'rip', 'queen', 'elizabeth', 'ii']"
145,2022-09-09 01:34:53+00:00,"['remember', 'going', 'cover', 'queens', 'visit', 'cardiff', 'student', 'reporter', 'speaking', 'small', 'committed', 'group', 'antimonarchy', 'protesters', 'amidst', 'schoolkids', 'grandmas', 'lining', 'street', 'thoughts', 'protesters', 'morning', 'lechyd', 'da']"
146,2022-09-09 01:21:52+00:00,"['bus', 'provided', 'mumbai', 'airport', 'board', 'craft', 'gate', 'd', 'traveling', 'uk', 'wet', 'bus', 'seats', 'unfriendly', 'vistara', 'staff', 'told', 'shooed', 'casually', 'damaged', 'clothesand', 'similar', 'seatsvery', 'bad', 'customer', 'service']"
147,2022-09-09 01:13:46+00:00,"['may', 'royal', 'highness', 'rest', 'peace', 'journey', 'light', 'grace', 'glory', 'queenelizabeth', 'ripqueenelizabeth']"
148,2022-09-09 00:36:34+00:00,"['queenelizabeth', 'queen', 'more', 'uk', 'government', 'return', 'jewels', 'treasures', 'looted', 'india', 'british', 'raj']"
149,2022-09-09 00:01:20+00:00,"['queenelizabeth', 'queen', 'elizabeth', 'ii', 'died', 'september', 'balmoral', 'uk', 'age']"
150,2022-09-08 23:37:49+00:00,"['family', 'betrayed', 'embarrassed', 'give', 'preferences', 'royalty', 'bad', 'me', 'badfamily']"
151,2022-09-08 23:30:24+00:00,"['also', 'uncle', 'asshole', 'reason', 'except', 'money', 'lies', 'told', 'along', 'family', 'indiansarelairs']"
152,2022-09-08 23:16:54+00:00,"['fact', 'reason', 'technology', 'bad', 'white', 'people', 'gay', 'blacks', 'worse', 'animals', 'like', 'family', 'lairs', 'called', 'royalty', 'gofuckyourself']"
153,2022-09-08 23:08:26+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
154,2022-09-08 23:06:38+00:00,"['social', 'media', 'whores', 'use', 'bankers', 'family', 'benefit', 'enemies', 'college', 'government', 'india', 'whose', 'ass', 'gandhi', 'indians', 'lying', 'gandhiisaliar', 'britishindiansareterrorists']"
155,2022-09-08 23:04:31+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
156,2022-09-08 23:01:07+00:00,"['ruthless', 'family', 'along', 'ivy', 'leaguers', 'harassed', 'fooled', 'whore', 'white', 'woman', 'still', 'lying', 'collusion', 'indians', 'india', 'college', 'liars', 'government', 'leaving', 'picture', 'schoolies', 'lair']"
157,2022-09-08 22:58:07+00:00,"['also', 'english', 'indians', 'family', 'conspired', 'cousins', 'deceived', 'knowingly', 'hate', 'mother', 'dead', 'deadmom']"
158,2022-09-08 22:56:00+00:00,"['invited', 'government', 'wales', 'indians', 'family', 'conspired', 'degree', 'loser', 'indian', 'drug', 'taking', 'habit', 'lead', 'queen', 'dying', 'son', 'colluding', 'blood', 'related', 'indiansareassholes']"
159,2022-09-08 22:34:08+00:00,"['woh', 'queen', 'hai', 'woh', 'kuch', 'bhi', 'kar', 'sakti', 'hai']"
160,2022-09-08 21:39:44+00:00,"['queenelizabethiimemorial', 'queenelizabethii', 'queenelizabeth', 'queen', 'hermajesty']"
161,2022-09-08 21:29:38+00:00,"['mourning', 'man', 'utd', 'loss', 'gtgt', 'lizabeths', 'death']"
162,2022-09-08 21:22:10+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
163,2022-09-08 21:21:45+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
164,2022-09-08 21:20:55+00:00,"['return', 'stolen', 'diamond', 'thenproblem', 'solvedbritain', 'prime', 'ministers', 'queenelizabeth', 'kohinoor']"
165,2022-09-08 21:20:43+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
166,2022-09-08 21:19:44+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
167,2022-09-08 21:16:37+00:00,"['ripqueenelizabethii', 'queenelizabeth', 'queenelizabethii', 'queenmary', 'britishroyalfamily', 'royalfamily', 'buckinghampalace', 'thequeen', 'godsavethequeen', 'britishroyals', 'hermajestythequeen', 'qe', 'windsorcastle', 'britishroyalty', 'monarchy', 'queen', 'royals']"
168,2022-09-08 21:16:31+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
169,2022-09-08 21:15:51+00:00,"['ripqueenelizabethii', 'queenelizabeth', 'queenelizabethii', 'queenmary', 'britishroyalfamily', 'royalfamily', 'buckinghampalace', 'thequeen', 'godsavethequeen', 'britishroyals', 'hermajestythequeen', 'qe', 'windsorcastle', 'britishroyalty', 'monarchy', 'queen', 'royals', 'thecrown', 'britishmonarchy']"
170,2022-09-08 21:11:10+00:00,"['rest', 'peace', 'majesty', 'queen', 'elizabeth', 'ii', 'queenelizabeth', 'elizabethii']"
171,2022-09-08 21:07:18+00:00,"['bro', 'family', 'fought', 'nehru']"
172,2022-09-08 21:07:04+00:00,"['happy', 'birthday', 'god', 'bless', 'family', 'friends']"
173,2022-09-08 21:01:45+00:00,"['incredible', 'amp', 'truly', 'celebrated', 'life', 'queenelizabeth', 'loved', 'colors', 'amp', 'lived', 'every', 'shade', 'it', 'single', 'lifetime', 'embodiment', 'queen', 'rest', 'peace']"
174,2022-09-08 21:00:03+00:00,"['rip', 'queenelizabeth', 'queenelizabethii', 'queenmary', 'britishroyalfamily', 'royalfamily', 'buckinghampalace', 'thequeen', 'godsavethequeen', 'britishroyals', 'hermajestythequeen', 'qe', 'windsorcastle', 'britishroyalty', 's']"
175,2022-09-08 20:59:02+00:00,"['rip', 'queen', 'elizabeth', 'ii']"
176,2022-09-08 20:58:40+00:00,"['queenelizabeth', 'queenelizabethii', 'queenmary', 'britishroyalfamily', 'royalfamily', 'buckinghampalace', 'thequeen', 'godsavethequeen', 'britishroyals', 'hermajestythequeen', 'qe', 'windsorcastle', 'britishroyalty', 'monarchy', 'queen', 'royals', 'thecrown', 'britishmonarchy', 'sbtfzszd']"
177,2022-09-08 20:49:49+00:00,"['majesty', 'britishqueen', 'elizabeth', 'ii', 'world', 'wide', 'popular']"
178,2022-09-08 20:42:58+00:00,"['rip', 'queen']"
179,2022-09-08 20:17:32+00:00,"['privileged', 'live', 'long', 'well', 'lived', 'life', 'long', 'live', 'monarchy', 'great', 'britain', 'rip']"
180,2022-09-08 19:52:54+00:00,"['queen', 'elizabeth', 'died', 'aged', 'really', 'admired', 'queen', 'rest', 'peace']"
181,2022-09-08 19:51:01+00:00,"['rip', 'queenelizabeth']"
182,2022-09-08 19:47:12+00:00,"['``', 'queen', 'elizabeth', 'ii', 'died', 'aged', '``']"
183,2022-09-08 19:36:19+00:00,"['itv', 'published', 'trash', 'clicks', 'do', ""n't"", 'see', 'applies', 'queen', 'elizabeth', 'ii', 'position', 'queen', 'ceremonial', 'never', '``', 'ruled', ""''"", 'uk', 'like', 'monarchs', 'used', 'rule', 'centuries', 'ago', 'know', 'better']"
184,2022-09-08 19:32:36+00:00,"['the', 'queen', ""'s"", 'life', 'spanned', 'entire', 'history', 'modern', 'britain', 'born', 'britain', 'ruled', 'global', 'empire', 'million', 'people', 'died', 'britain', 'mediumsized', 'northern', 'european', 'country', 'uncertain', 'future', 'ss']"
185,2022-09-08 19:14:25+00:00,"['queen', 'elizabeth', 'ii', 'died', 'aged', 'sluzxd']"
186,2022-09-08 19:13:08+00:00,"['soon', 'kohli', 'got', 'st', 'queen', 'also', 'gave', 'away', 'year', 'reign', 'rip']"
187,2022-09-08 19:11:34+00:00,"['rip', 'majesty', 'queen', 'elizabeth', 'nd', 'united', 'kingdom', 'queenelizabethii', 'queenelizabeth', 'england', 'unitedkingdom', 'ripqueen', 'ripelizabeth', 'elizabethii', 'hermajesty', 'restinpeace']"
188,2022-09-08 19:11:32+00:00,"['met', 'former', 'minister', 'amp', 'yuva', 'sena', 'pramukh', 'amp', 'member', 'parliament', 'visit', 'along', 'family', 'residence', 'seniorvice', 'presidentmumbai', 'congress', 'lord', 'ganeshas', 'darshan', 'ganpatibappamorya', 'ganpatifestival']"
189,2022-09-08 19:11:24+00:00,"['yeah', 'f', 'energy', 'crisis', 'year', 'old', 'woman', 'finally', 'popped', 'clogs', 'let', 'others', 'freeze', 'death', 'tiny', 'cold', 'council', 'homes', 'winter', 'everything', 'else', 'must', 'put', 'hold']"
190,2022-09-08 19:05:26+00:00,"['queen', 'elizabeth', 'ii', 'passed', 'away', 'queenelizabeth', 'elizabeth', 'londonbridgeisfallingdown', 'buckinghampalace']"
191,2022-09-08 19:04:34+00:00,"['queen', 'elizabeth', 'ii', 'long', 'remembered', 'dignity', 'decency', 'public', 'life', 'unwavering', 'commitment', 'sincere', 'condolences', 'royal', 'family', 'people', 'uk', 'everyone', 'around', 'world', 'mourning', 'demise', 'one', 'greatest', 'monarchs', 'time']"
192,2022-09-08 19:04:33+00:00,"['deeply', 'pained', 'demise', 'hm', 'queen', 'elizabeth', 'ii', 'longestreigning', 'monarch', 'united', 'kingdom', 'reign', 'spanning', 'seven', 'decades', 'prime', 'ministers', 'several', 'major', 'turning', 'points', 'modern', 'history', 'second', 'elizabethan', 'era', 'come', 'end']"
193,2022-09-08 19:02:17+00:00,"['death', 'queen', 'elizabeth', 'oficially', 'confirmed', 'trendiest', 'thing', 'currently', 'planet', 'earth', 'main', 'changes', 'happened', 'riped', 'include', 'new', 'king', 'uk', 'prince', 'charles', 'new', 'king', 'queenelizabeth', 'queenelizabethii', 'ripqueen']"
194,2022-09-08 18:57:39+00:00,"['abhi', 'uk', 'jana', 'padega', 'queenelizabethii']"
195,2022-09-08 18:56:11+00:00,"['today', 'elizabeth', 'ii', ""'s"", 'death', 'age', 'marks', 'start', 'tumultuous', 'days', 'uk', 'see', 'queen', 'buried', 'nation', 'mourn', 'longestreigning', 'monarch', 'new', 'king', 'proclaimed']"
196,2022-09-08 18:55:19+00:00,"['sad', 'queen', 'elizabeth', 'ii', 'longest', 'ruling', 'queen', 'london', 'passed', 'away', 'today', 'palace', 'yrs', 'old', 'pay', 'deep', 'condolences', 'amp', 'pray', 'peace', 'soul', 'rip', 'queenelizabeth', 'queenelizabethii', 'elizabeth', 'londonqueen', 'potholewarriors']"
197,2022-09-08 18:53:54+00:00,"['much', 'hate', 'family', 'physician']"
198,2022-09-08 18:53:19+00:00,"['condolences', 'royal', 'family', 'passing', 'away', 'majesty', 'queenelizabethii', 'long', 'glorious', 'reign', 'serving', 'country', 'utmost', 'commitment', 'dignity']"
199,2022-09-08 18:51:04+00:00,"['somehow', 'understand', 'people', 'uk', 'sharing', 'condolences', 'can', 'not', 'life', 'comprehend', 'people', 'borivali', 'tweeted', 'sad', 'smilies', 'rip', 'queen']"
200,2022-09-08 18:47:22+00:00,"['end', 'era', 'rip']"
201,2022-09-08 18:43:32+00:00,"['saddened', 'passing', 'majesty', 'queen', 'elizabeth', 'ii', 'extend', 'deepest', 'condolences', 'people', 'uk', 'amp', 'royal', 'family', 'matriarch', 'nation', 'ruled', 'hearts', 'people', 'seven', 'decades', 'home', 'abroad']"
202,2022-09-08 18:40:44+00:00,"['rest', 'peace', 'queen', 'elizabeth']"
203,2022-09-08 18:39:54+00:00,"['rest', 'peace', 'queen', 'elizabeth']"
204,2022-09-08 18:39:17+00:00,"['condolences', 'people', 'uk', 'royal', 'family', 'passing', 'away', 'majesty', 'queen', 'elizabeth', 'ii', 'queen', 'elizabeth', 'ii', 'rest', 'peace']"
205,2022-09-08 18:38:57+00:00,"['rest', 'peace', 'queen', 'elizabeth']"
206,2022-09-08 18:35:35+00:00,"['hello', 'dear', 'reshmi', 'ji', 'happy', 'onam', 'family', 'well']"
207,2022-09-08 18:34:31+00:00,"['rip', 'majesty', 'queen', 'elizabeth', 'ii', 'end', 'era']"
208,2022-09-08 18:31:40+00:00,"['may', 'soul', 'rest', 'peace', 'sending', 'condolences', 'entire', 'family', 'loss']"
209,2022-09-08 18:29:49+00:00,"['might', 'get', 'cancelled', 'but', 'long', 'lived', 'queen', 'queenelizabeth']"
210,2022-09-08 18:29:33+00:00,"['may', 'soul', 'rest', 'peace', 'condolences', 'entire', 'family', 'loss']"
211,2022-09-08 18:27:14+00:00,"['years', 'decades', 'prime', 'ministers', 'queen', 'majesty', 'queenelizabethii', 'commanded', 'respect', 'love', 'amp', 'pride', 'people', 'across', 'world', 'life', 'lead', 'like', 'institution', 'leadership', 'today', 'marks', 'end', 'era', 'uploading', 'disbelief', 'passing', 'away']"
212,2022-09-08 18:25:03+00:00,"['rip', 'queenelizabeth', 'kohinoor', 'sjdxsqpp']"
213,2022-09-08 18:24:55+00:00,"['question', 'im', 'sad', 'queen', 'dead']"
214,2022-09-08 18:22:45+00:00,"['queen', 'emerge', 'new', 'state', 'ssk']"
215,2022-09-08 18:22:38+00:00,"['one', 'born', 'world', 'one', 'day', 'one', 'go', 'today', 'day', 'salute', 'heart', 'sad', 'death', 'may', 'almighty', 'rest', 'soulr', 'p']"
216,2022-09-08 18:22:18+00:00,"['people', 'making', 'jokes', 'somebodys', 'death', 'funny', 'scary', 'reminders', 'world', 'slowly', 'crashing', 'out']"
217,2022-09-08 18:22:17+00:00,"['day', 'king', 'returned', 'queen', 'passed', 'life', 'death', 'sports', 'queenelizabethii', 'viratkohli', 'rip', 'longlivetheking']"
218,2022-09-08 18:20:26+00:00,"['respect', 'unconditionally', 'role', 'model', 'decades', 'noone', 'could', 'ever', 'match', 'consistency', 'service', 'monarchy', 'ever', 'condolences', 'people', 'uk', 'people', 'around', 'world', 'influenced', 'manner', 'life', 'ripqe', 'sqiyrlc']"
219,2022-09-08 18:19:02+00:00,"['sad', 'news', 'coming', 'britain']"
220,2022-09-08 18:18:36+00:00,"['heartfelt', 'condolences', 'british', 'people', 'queen', 'dignity', 'longest', 'reigning', 'queen', 'may', 'soul', 'rest', 'peace']"
221,2022-09-08 18:18:29+00:00,"['year', 'old', 'see', 'queen', 'elizabeth', 'ii', 'tv', 'may', 'may', 'laid', 'yellow', 'daffodil', 'dress', 'definitely', 'shame', 'invading', 'countries', 'and', 'also', 'killing', 'diana']"
222,2022-09-08 18:18:17+00:00,"['sad', 'news', 'hm', 'queen', 'elizabeth', 'ii', 'passes', 'away', 'now', 'sad', 'day', 'us']"
223,2022-09-08 18:17:14+00:00,"['london', 'bridge', 'rip', 'majesty', 'queen', 'elizabeth', 'ii', 'britains', 'longest', 'reigning', 'monarch', 'queenelizabeth', 'rest', 'peace']"
224,2022-09-08 18:16:43+00:00,"['rest', 'peace', 'queen', 'elizabeth']"
225,2022-09-08 18:16:27+00:00,"['years', 'prime', 'ministers', 'american', 'presidents', 'cold', 'war', 'fall', 'berlin', 'wall', 'world', 'war', 'ii', 'longest', 'serving', 'monarch', 'history', 'queen', 'majesty', 'queen', 'elizabeth', 'ii', 'saw', 'all', 'unforgettable', 'living', 'history', 'queenelizabeth', 'queenelizabethii']"
226,2022-09-08 18:16:20+00:00,"['queen', 'elizabeth', 'died', 'britain', 'record', 'breaking', 'rule', 'world', 'map', 'ruling', 'half', 'free', 'world', 'smiling', 'face', 'adorned', 'postal', 'stamps', 'currency', 'notes', 'highly', 'acclaimed', 'adored', 'world']"
227,2022-09-08 18:14:19+00:00,"['rip', 'queenelizabeth', 'kohinoorhamarahai', 'kohinoor']"
228,2022-09-08 18:13:50+00:00,"['end', 'epic', 'era', 'rip']"
229,2022-09-08 18:11:58+00:00,"['sad', 'news', 'an', 'era', 'comes', 'end', 'rest', 'peace', 'queen']"
230,2022-09-08 18:11:48+00:00,"['yes', 'spreading', 'financial', 'awareness', 'education', 'important', 'blindly', 'advocating', 'one', 'product', 'fatal', 'financial', 'wellness', 'entire', 'family', 'individual', 'time', 'financial', 'advisors', 'rise', 'stop', 'blanket', 'selling', 'mandate', 'naya', 'scheme', 'aaya', 'hai']"
231,2022-09-08 18:11:45+00:00,"['longestreigning', 'monarch', 'british', 'history', 'queen', 'elizabeth', 'ii', 'passed', 'away', 'peacefully', 'age', 'balmoral', 'queen', 'came', 'throne', 'served', 'state', 'years', 'end', 'era', 'may', 'rest', 'peace', 'queenelizabeth', 'ripqueenelizabeth']"
232,2022-09-08 18:09:19+00:00,"['omg', 'never', 'thought', 'day', 'would', 'come', 'rip', 'queenelizabeth']"
233,2022-09-08 18:08:57+00:00,"['london', 'bridge', 'rip', 'majesty', 'queen', 'elizabeth', 'ii', 'britains', 'longest', 'reigning', 'monarch', 'queenelizabeth', 'srpjgl']"
234,2022-09-08 18:08:52+00:00,"['oh', 'think', 'people', 'public', 'figure', 'loved', 'her', 'let', 'people', 'mourn', 'think', 'family', 'think', 'children']"
235,2022-09-08 18:08:45+00:00,"['sad', 'hear', 'demise', 'majesty', 'queen', 'elizabeth', 'ii', 'deepest', 'condolences', 'royal', 'family', 'may', 'soul', 'rests', 'peace', 'queenelizabeth', 'ska']"
236,2022-09-08 18:08:28+00:00,"['i', 'remember', 'seeing', 'queens', 'entourage', 'passed', 'dum', 'dum', 'airport', 'calcutta', 'towards', 'city', 'proper', 'parents', 'amp', 'many', 'others', 'watching', 'queen', 'elizabeth', 'ii', 'amp', 'prince', 'philip', 'passing', 'open', 'car', 'waving', 'us', 'visited', 'hyd', 'rip']"
237,2022-09-08 18:07:48+00:00,"['people', 'need', 'realise', 'mocking', 'anyones', 'death', 'funny', 'all', 'twitter', 'filled', 'shameless', 'weirdos']"
238,2022-09-08 18:02:47+00:00,"['grace', 'constant', 'amp', 'dutiful', 'queen', 'elizabeth', 'longest', 'serving', 'monarch', 'years', 'died', 'peacefully', 'may', 'soul', 'rest', 'peace', 'heartfelt', 'condolences', 'member', 'british', 'royal', 'family', 'amp', 'citizens', 'united', 'kingdom']"
239,2022-09-08 18:02:09+00:00,"['hope', 'going', 'buried', 'queen']"
240,2022-09-08 18:02:07+00:00,"['london', 'bridge', 'rip', 'majesty', 'queen', 'elizabeth', 'ii', 'britains', 'longest', 'reigning', 'monarch', 'queenelizabeth', 'scch']"
