,date,content
59,2022-09-08 21:21:12+00:00,"Sad to hear about the passing of Queen Elizabeth II. I always adored her fashion, she looked dazzling. My condolences to the Royal Family n may the Queen R.I.P. 👑🙏🏼 #QueenElizabeth #RoyalFamily #RIPQueen"
60,2022-09-08 21:14:09+00:00,"@POTUS President Trump honors Queen Elizabeth's"" ""remarkable reign"" that ""left a tremendous legacy of peace and prosperity for Great Britain.""
#QueenElizabeth https://t.co/LcJnH670Au"
61,2022-09-08 21:04:49+00:00,Not Americans celebrating the Queen’s death like it’s Independence Day
62,2022-09-08 20:57:00+00:00,"Queen Elizabeth II was intertwined in nearly a century of world history, leading the United Kingdom across seven decades and through innumerable challenges.

Our thoughts are with the people of the UK, and expats here in New York City, at this time."
63,2022-09-08 20:53:56+00:00,Great Sadness 😢truly end of an era may her soul #RestInPeace a very sad day for us all n my condolences to the royal family #QueenElizabeth #queen #QueenElizabethII #kasimfaridigreatgrandsonofbabafarid #babafarid #haqfarid #pakpattan #Pakistan #NewYork https://t.co/qe0CKW9uzk
64,2022-09-08 20:46:08+00:00,"It’s honestly disgusting seeing slander of the Queen. Regardless of if you liked her or not, she accomplished so much and had such a large impact globally. She’s also a mother, grandmother, great grandmother that her family is mourning the loss of. Show some respect."
65,2022-09-08 20:43:55+00:00,@POTUS The double rainbow that appears above Buckingham Palace at the announcement of the Queen's death is a sign from Queen Elizabeth II who promises to watch over the British people given the economic turmoil announced 😊 RIP #QueenElizabeth 🙏🏽🕊 https://t.co/sUJNC1xVeH
66,2022-09-08 20:41:28+00:00,"As a former Londoner, my thoughts are with Her Majesty The Queen, The  British People and The Royal Family. #QueenElizabeth https://t.co/bgxWgG3wia"
67,2022-09-08 20:28:27+00:00,"@MedievalWorldCC @RoyalFamily
With the passing to Queen Elizabeth II today, perhaps a future piece on the history of the Windsor family would be appropriate?
https://t.co/KsGkewaGMs"
68,2022-09-08 20:20:51+00:00,"May Her Majesty Queen Elizabeth II Rest In Peace for all eternity. My thoughts, prayers and condolences to the members of the Royal Family. (Image courtesy BBC Television) @ New York, New York https://t.co/nW9Hkf4yEV"
69,2022-09-08 20:19:46+00:00,Not an astrology girl but I think dead queen pretty much ensures a Notre Dame National Championship. It is the ultimate Go Irish
70,2022-09-08 20:16:38+00:00,Queen Elizabeth's death won't feel real until Combos snack products weigh in.
71,2022-09-08 20:15:31+00:00,"My condolences to the family of miss 
Elizabeth Alexandra Mary. She lived a long, fulfilling life and will surly be remembered in the hearts of her beloved ones."
72,2022-09-08 20:08:16+00:00,i know the queen is dead tweets might get old to some of you but as someone who is Jewish and basically half Northern Irish this is a great day for me
73,2022-09-08 20:04:47+00:00,@AstorAaron Is the King/Queen of Great Britain technically the head of state of Canada as well or no?
74,2022-09-08 19:56:41+00:00,Rest In Peace to the Queen and my condolences to the entire Royal family. https://t.co/oNrbumu9HX
75,2022-09-08 19:35:20+00:00,@tinycharlll Fuck it I’ll celebrate her death after work I’ll get drunk and blasts the Smiths. If my neighbors complain I’ll be like didn’t you hear the Queen is dead 😂😭
76,2022-09-08 19:24:14+00:00,"Charles Is Now King Following The Death Of His Mother, Queen Elizabeth II https://t.co/3T9mv4P7rN via @SincerelyAde"
77,2022-09-08 19:21:04+00:00,Queen Elizabeth’s death and eu currency #investingwhy #feds #fintwit https://t.co/DUB71D6KoS
78,2022-09-08 19:19:32+00:00,see this is why studying the WOTR is so fun by comparison to any investment in the modern royal family. it was just a bunch of second cousins all trying to screw each other over and ending up dead by like 40 instead of the world's biggest hoarding racket
79,2022-09-08 19:14:30+00:00,@JennaEllisEsq Nobody cares what a criminal like Trump has to say about the Queen’s death
80,2022-09-08 19:14:13+00:00,We are talking about Britain today. No one is excusing other countries who participated in colonialism.
81,2022-09-08 19:11:45+00:00,"We have been mentally rehearsing for this moment, but never quite faced up to it. Avoiding the subject of death, just as we do among our own families. My sincerest condolences to my British friends. #RIP #QueenElizabeth https://t.co/vjv2T7ZVRN"
82,2022-09-08 19:09:50+00:00,@POTUS 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/tqfuQHz3zZ
83,2022-09-08 19:09:44+00:00,@POTUS 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/oRm5YmF2rn
84,2022-09-08 19:09:23+00:00,@POTUS 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/T92rUK1vXc
85,2022-09-08 19:08:48+00:00,@POTUS 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/Skwpy64k0Q
86,2022-09-08 19:08:12+00:00,@POTUS 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/wbG8UNUnTP
87,2022-09-08 19:08:09+00:00,@ClarenceHouse @Caradelevingne @EmmaWatson @Mr_RobPattinson I’m sorry to hear that Queen Elizabeth passed away. At the age of 96. Now Prince Charles will become King Charles. I wish him the very best as king of Great Britain. May it be a successful reign
88,2022-09-08 18:59:49+00:00,Toasting the queen with an American whisky in an Irish bar... https://t.co/jyJSnywXsZ
89,2022-09-08 18:58:52+00:00,"As the Duchess of Kings, I send my sincere thoughts and prayers to my long lost ancestors of Royal Family. May the Queen’s spirit rest in eternal peace🇬🇧. Y’all know I’m 12% British (the Atlantic slave trade)."
90,2022-09-08 18:55:17+00:00,As I watch the news I can’t help but think of my own Mum and of how she’d have said ‘let’s get the bus to London’ to mourn and be part of a historical moment. Grief is a strange thing. Condolences to the Royal Family and to a nation who’s lost a Mother as Queen. #QueenElizabeth https://t.co/PbZu0vAWSK
91,2022-09-08 18:51:35+00:00,Queen Elizabeth II Dies at 96; Longest Reigning Monarch in UK History - https://t.co/PrtLznVgGT #QueenElizabethII @RoyalFamily #princecharles @BuckinghamofUK #monarch #princecharles #PrinceWilliam #princeofwales
92,2022-09-08 18:44:22+00:00,I do not remember blocking the royal family 🫥 https://t.co/TwAKs5JF0X
93,2022-09-08 18:41:52+00:00,"Condolences to the royal family and to all British citizens on the passing of Queen Elizabeth….

https://t.co/z923dC8KE4"
94,2022-09-08 18:41:36+00:00,"UK finally forced to confirm that Queen Beth is dead cuz the new PM walked through that door and blurted, “what’s that smell?”"
95,2022-09-08 18:41:17+00:00,Remembering Queen Elizabeth II’s Life Inside the Royal Palaces of Great Britain https://t.co/NSxVPtUGHx via @ArchDigest
96,2022-09-08 18:38:30+00:00,"Deepest sympathy to the citizens of the UK and the Commonwealth, as well as the Royal Family. Rest in eternal, blessed peace, Your Majesty. 🕊 👑 🇬🇧 https://t.co/QrbTXb2bhL"
97,2022-09-08 18:38:08+00:00,My sister was obsessed with the royal family. She had big binders full of magazines and newspapers about Diana. She’d be devastated that the Queen passed on her birthday. But would have immediately started a new binder.
98,2022-09-08 18:37:14+00:00,"#BREAKINGNEWS on the @CBSNews Network, Britain's longest-reigning monarch Queen Elizabeth II has passed away at age of 96, full live coverage streaming now and throughout the day. @TanyaRivero @errolbarnett @HollyMAWilliams @TinaBrownLM @BBCNews @ebucsfan https://t.co/ba6nZ5u0Mo https://t.co/FaUrK3eZzW"
99,2022-09-08 18:36:23+00:00,"Media has descended on ""Little Britain"" to get local British thoughts on the Queen's passing. https://t.co/esE9WloryS"
100,2022-09-08 18:35:31+00:00,Simping for a royal family is crazy 😂
101,2022-09-08 18:33:37+00:00,The way that the internet is dealing with the Queen’s death lol…..I see y’all choose violence today lol https://t.co/BtHWwDzWl7
102,2022-09-08 18:31:52+00:00,"LONG LIVED THE QUEEN!!! #QueenElizabethII [#April27th1926 - #September8th2022] #UK #UnitedKingdom #LongLiveTheQueen #LëslieTHOUGHTS #RIP #RestInPower @ Times Square New York, USA https://t.co/OP6Gisd7fi"
103,2022-09-08 18:28:16+00:00,@BorisJohnson 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/FFvhYzhtYZ
104,2022-09-08 18:27:40+00:00,"The Queen died to try to take some internet heat off of Harry Styles. Always serving and protecting her country, even in death 🙏🏻 #RIPQueen"
105,2022-09-08 18:27:28+00:00,@POTUS 🇺🇸American conservative Patriots offer our deepest sympathies to our many 🇬🇧British conservative Patriot friends upon the death of their #QueenElizabeth II  #RIP https://t.co/JPCX5mCCaU
106,2022-09-08 18:26:32+00:00,Woah this is a day I never thought I’d see heart goes out to the family!  Long live the queen! #LongLiveTheQueen https://t.co/Z77SWNSIq0
107,2022-09-08 18:26:24+00:00,Don’t let the queen’s death distract you from the fact that Wall-E is the first Pixar movie to get the Criterion treatment
108,2022-09-08 18:24:14+00:00,Rest in peace to Queen Elizabeth. My condolences to the royal family and wishing the best for the UK https://t.co/tsvf1rNhaL
109,2022-09-08 18:23:41+00:00,"Seems like she waiting until all her family was there. 

Always thought of her as more than just a figurehead of a ‘Monarch’ that didn’t rule anymore. 

The events in history she saw over the course of her 96 years. The impact she has made just by being The Queen. #RIPQueen"
110,2022-09-08 18:21:59+00:00,@capittalism “11 tiktok dances you can do to honor the Queen’s death”
111,2022-09-08 18:17:32+00:00,A statement from the Royal Family https://t.co/3zvFrmPhMx
112,2022-09-08 18:15:06+00:00,"UK PM TRUSS: IT IS A DAY OF GREAT LOSS, BUT QUEEN ELIZABETH LEAVES GREAT LEGACY

UK PM TRUSS: NOW THE CROWN PASSES TO KING CHARLES III

UK PM TRUSS: WE MUST COME TOGETHER TO SUPPORT CHARLES

UK PM TRUSS: WE USHER IN A NEW ERA IN THE HISTORY OF OUR GREAT COUNTRY"
113,2022-09-08 18:14:46+00:00,"@girlsreallyrule For monarchies, the succession is instantaneous (apart from the odd inter-family squabbles). Equally so for women and men. Elizabeth became Queen the minute George VI died; the Coronation is merely a public ritual of ratification."
114,2022-09-08 18:13:58+00:00,"▫️Queen Elizabeth II, the UK’s monarch for the past 70 years, has #died aged 96!
#GodSaveOurQueen👑🇬🇧
#RIP✝️ https://t.co/EXEsLhQLbs"
115,2022-09-08 18:13:33+00:00,"Damn I just heard the queen died RIP… But like, does Game of Thrones UK start now? They got the incest part down already 🤷🏾‍♂️"
116,2022-09-08 18:11:05+00:00,Buckingham Palace statement on death of Queen Elizabeth #queenelizabeth #buckinghampalace #fintwit https://t.co/oNPVHCvtYK
117,2022-09-08 18:10:26+00:00,#RIPQueenElizabeth one remarkable woman. Condolences to the royal family.
118,2022-09-08 18:09:10+00:00,"CHARLES, BRITAIN'S NEW KING: THE DEATH OF MY BELOVED MOTHER, QUEEN, IS A MOMENT OF GREAT SADNESS FOR ME"
119,2022-09-08 18:08:18+00:00,"The TV schedules in the days after the Queen’s death will change again. Comedy won’t be taken off the BBC completely, but most satire will. There will be Dad’s Army reruns, but no Have I Got News For You."
120,2022-09-08 18:08:04+00:00,"The population will slide between sadness and irritability. In 2002, 130 people complained to the BBC about its insensitive coverage of the Queen Mother’s death; another 1,500 complained that Casualty was moved to BBC2."
121,2022-09-08 18:03:30+00:00,It’s wild because I was on my honeymoon in the UK just 2 weeks ago and we were worried the Queen would die while we were there and everything would shut down. https://t.co/QxdPeYvy8q
122,2022-09-08 18:02:52+00:00,"Rest easy, #QueenElizabeth. You lived and ruled well😭💔 
#UK #GodSaveTheQueen

""Queen Elizabeth II has died aged 96""  
https://t.co/8r0Bu2TAo6"
123,2022-09-08 18:00:31+00:00,"Remarkable life and career, Queen for 70 yrs

Unfortunately though, the Royal family have been big proponents of poor #energy policy. That will continue to impact the UK economy for years to come (as much as you want to blame Putin) 

A discussion for another time. RIP 🙏🏼 https://t.co/E9u635YYwD"
124,2022-09-08 17:59:59+00:00,"Queen Elizabeth || passed away at 96 #Queen 
#uk #QueenElisabeth"
125,2022-09-08 17:58:44+00:00,"Charles, the eldest child of #Elizabeth &amp; Philip, became the King of England immediately upon his mother's death.
On the day after the queen's death, the Accession Council, led by government figures, will meet at St James's Palace to formally proclaim Charles as the new sovereign"
126,2022-09-08 17:56:45+00:00,"Is there any more information, that the public needs to know other than the death of the queen. We are not all Monarchist, so spear us the 24 hrs coverage."
127,2022-09-08 17:56:34+00:00,The queen’s nemesis (at least in the world of conspiracy theory) was born 100 years to the day before her death https://t.co/YK91MC0V2t
128,2022-09-08 17:54:35+00:00,@Obiwan_Katnobi Ik so ive been alive for dianas death and the queen damn
129,2022-09-08 17:54:24+00:00,"RIP Your Majesty…you knew it would come, but it still hurts. My prayers to her family, especially her grandchildren. https://t.co/S1I3S3tjvj"
130,2022-09-08 17:54:05+00:00,"Her death...release its own destabilising forces: in the accession of Queen Camilla; in the optics of a new king who is already an old man; &amp; in the future of the Commonwealth, an invention largely of her making. (The Queen’s title of “Head of the Commonwealth” is not hereditary)"
131,2022-09-08 17:52:02+00:00,I’d like to extend my most heartfelt condolences to my British friends. The Queen was a strong ally to the United States and a beacon of freedom around the world. God bless the Queen and the UK. 🇺🇸🇬🇧
132,2022-09-08 17:51:34+00:00,Condolences to the family and friends of Queen Elizabeth as well as the United Kingdom mourning the loss of their matriarch. RIP to the Queen.
133,2022-09-08 17:50:25+00:00,Due to the death of the Queen does Anthony Joshua get an extension on his deadline of signing to fight Fury today? Asking for a friend
134,2022-09-08 17:50:08+00:00,@AngieBr04874302 @Flops4love @kattenbarge Omg .. this young woman is a disgrace and bad example for any generation. What is wrong with her ??! I hope someone shuts her down and trash her worldwide. I’m not even a Brit and I do have respect for the Queen and the Royal Family. #QueenElizabeth
135,2022-09-08 17:50:00+00:00,"In a shocking turn, Prince Charles and the entirety of the direct Royal Family abdicate the throne following Queen Elizabeth’s death. Thus the only person left to rule the United Kingdom is the last distant descendant for the throne: https://t.co/13s1CZiu7I"
136,2022-09-08 17:49:46+00:00,"“I am deeply saddened at the passing of Her Majesty Queen Elizabeth II, the Queen of the United Kingdom of Great Britain and Northern Ireland. I extend my sincere condolences to her bereaved family, -@UN chief,  @antonioguterres 

#QueenElizabeth https://t.co/engygJc63t"
137,2022-09-08 17:48:03+00:00,Double rainbow.  Condolences to the royal family. Read more https://t.co/UnHsAwKlMc
138,2022-09-08 17:47:49+00:00,"BREAKING: Statement by the Secretary-General ⁦@antonioguterres⁩ the death of Queen Elizabeth II 

“I am deeply saddened at the passing of Her Majesty Queen Elizabeth II, the Queen of the United Kingdom of Great Britain and Northern Ireland.” https://t.co/ipD5lHiQq8"
139,2022-09-08 17:46:47+00:00,middle aged white women when they see you acting happy about the queen’s death: https://t.co/55kIR0mKAl
140,2022-09-08 17:46:23+00:00,"BREAKING: Queen Elizabeth II of Britain, the world’s longest-serving monarch, dies at age 96. https://t.co/lL76poAjf1 https://t.co/l4I0qkRzf1"
141,2022-09-08 17:44:21+00:00,"""what happened to queen elizabeth II of britain?"" https://t.co/nsBT39VIaL"
142,2022-09-08 17:43:22+00:00,"It’s a sad day! I feel really sad. As someone who shares the same birth with the Queen, I am sad. 

The end of the reign of Elizabeth II. The UK has a new King!, Prince Harry’s father."
143,2022-09-08 17:42:43+00:00,"Almost exactly 25 years after Diana’s death, Camilla will be crowned Queen. It’s all so mindblowing"
144,2022-09-08 17:42:37+00:00,"My people (the Puerto Ricans) have been under the thumb of different monarchs and empires, but in solidarity with the rest of the Caribbean that had the misfortune of being unjustly ruled by this royal family, I shed no tears for the Queen. Where she's going is hot!"
145,2022-09-08 17:42:27+00:00,"💔 The definition of duty, public service, and grace. My deepest condolences to His Majesty The King and the whole Royal Family.

Thank You for your service Ma’am #RIPQueenElizabeth https://t.co/gjoLEU8HwO"
146,2022-09-08 17:41:23+00:00,BBC presenters holding back tears while reporting the death of the Queen. https://t.co/7IPtPiXmCE
147,2022-09-08 17:40:42+00:00,Britain's Queen Elizabeth is dead - Buckingham Palace https://t.co/YWlmQthD3l
148,2022-09-08 17:40:30+00:00,@SadeABC Very sad indeed! My condolences to the Royal Family and the people kid the United Kingdom’s!
149,2022-09-08 17:39:40+00:00,"Death to The Queen 

ALLAHU AKBAR"
150,2022-09-08 17:38:29+00:00,Condolences to everyone who feels sad about the Queen’s death. TBH my father and I smirked at each other just now but sincerely if you’re sad I understand and I feel you.
151,2022-09-08 17:37:54+00:00,Time to name the Kardashians as the next royal family
152,2022-09-08 17:37:24+00:00,Trying to find a way to make the Queen’s death about myself… stay tuned
153,2022-09-08 17:36:26+00:00,"Queen Elizabeth II, Britain’s longest serving monarch, has died  https://t.co/uqmuIgcMfU via @nbcnews"
154,2022-09-08 17:35:42+00:00,"#UnitedKingdom🇬🇧 The President of the International Human Rights Foundation (#IHRF), Mrs. María Claudia Cambi, expresses her most respectful condolences to the British Royal Family and the subjects in all the countries where Her Majesty, Queen Elizabeth, was Head of State.◼️ https://t.co/tNaGPJD6H2"
155,2022-09-08 17:34:47+00:00,PREGAMING FUNNY GIRL WITH THE QUEEN’S DEATH HOW DID I GET SO LUCKY
156,2022-09-08 17:33:42+00:00,Britain’s Queen Elizabeth II has died.
157,2022-09-08 17:33:27+00:00,"crazy that british are tweeting like “have some respect shes our queen” as if she isn’t a literal imperialist. not the daughter of an imperialist family, but an actual imperialist herself"
158,2022-09-08 17:33:18+00:00,"Queen Elizabeth II, UK’s Longest-Serving Monarch, Has Died

Like her or not, she was iconic.  

May she Rest In Peace."
