,date,content
69,2022-09-09 13:51:06+00:00,I guess the royal family looked goofy because of the inbreeding. That might've explained why (outside of Di) they all look horrible.
70,2022-09-09 13:50:47+00:00,"@SpurgFanatic That’s the Gospel.
No blood.
No death. 
No wrath. 
Just an invitation to a kingdom. https://t.co/CtQRRGMplZ"
71,2022-09-09 13:50:41+00:00,rip bozo https://t.co/HbjhzRSR01
72,2022-09-09 13:49:35+00:00,"Lowering of the #UnitedNations flag to half-mast upon the passing of Her Majesty #Queen #ElizabethII.
.
@UKUN_NewYork 🇬🇧 Deputy Ambassador was attending the ceremony https://t.co/kcbXe1JMh6"
73,2022-09-09 13:44:19+00:00,rip queen! couldn’t be me tho https://t.co/Ln1NZgGwWb
74,2022-09-09 13:42:18+00:00,Good to see...The details of his death are what they are..so what he never played in a regular season game. He was in the facility for more than one season..they knew him. RIP Dwayne Haskins. https://t.co/zC3w5gd2Qp
75,2022-09-09 13:41:25+00:00,This is how some of yall are looking right now. #QueenElizabeth #AbolishTheMonarchy #QueenElizabethII #KingCharles https://t.co/RKbkUgKfrr
76,2022-09-09 13:39:03+00:00,"I'm sorry but majesty seems inherently feminine. I know it's not, but doesn't it seem that way. His Majesty don't even sound right. 
Boooooooo we want Diana. Boooooo"
77,2022-09-09 13:36:25+00:00,NYC 🗽 RIP POP SMOKE https://t.co/jkS360VDIH
78,2022-09-09 13:29:01+00:00,"As the week comes to a close, we mourn A #QueensKingdom Heavy hearts looking to see the send-off RIP #QueenElizabethII #queensalldayeveryday  https://t.co/Em0aVNfGJb"
79,2022-09-09 13:25:10+00:00,"@DIAS With death comes showmanship, unfortunately."
80,2022-09-09 13:20:21+00:00,"This ❤️ There is nothing to be gained by celebrating someone’s death. No matter your politics or anything else. It’s easier to be respectful &amp; empathetic, or at the very least to write/say nothing. https://t.co/GAuJbMGqCl"
81,2022-09-09 13:15:52+00:00,"Queen Elizabeth's last request was for everyone to ACKNOWLEDGE CHARLES AS ""FORMALLY KNOWN AS PRINCE CHARLES"" 

CUZ Even with her death 
HE CAN &amp; WILL NEVER BE KING...
  👇🏾👇🏾👇🏾👇🏾🤨🤷🏾‍♀️👀 https://t.co/rvbDm4R0QU"
82,2022-09-09 13:13:14+00:00,"NFL nabs New England Patriots in ""Spygate"" scandal https://t.co/v7TkERDcNU"
