,date,content
44,2022-09-09 00:07:03+00:00,Remembering - Queen Elizabeth II 1926 - 2022. Prayers to all that loved her and The Royal Family 🙏 https://t.co/RQCrMd5qPO
45,2022-09-08 23:24:41+00:00,"Gonna keep it 100 y’all 
I onLy learned the royal family 
Was horrible 🤔 cause of people on twitter past few years like the hatred didn’t know it!
And yes i understand colonialism 
Just like 
I apply that to a bunch of you people gonna be honest 🤷🏾‍♂️
Could be a district attorney"
46,2022-09-08 23:12:18+00:00,@malc_hill @MailOnline The Queen and her whole@family was vile. EAD.
47,2022-09-08 22:53:48+00:00,"🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ of fucking COURSE, THIS is the way I learn that Britain’s national anthem “God Save the Queen” is just “My Country ‘Tis of Thee” lmfaaaooooo"
48,2022-09-08 22:45:17+00:00,"Damn, you know ahe ain't shit if this mf endorsed her 😭

Putin extends condolences to UK for 'irreparable loss' of the Queen https://t.co/px7kRJ2hcI via @MailOnline"
49,2022-09-08 22:44:43+00:00,When the Queen’s death serves as free promo for Viola Davis’ upcoming movie The Woman King https://t.co/xKvTqYBo49
50,2022-09-08 22:29:41+00:00,Fuck the entire royal family https://t.co/FFIvKHze8t
51,2022-09-08 21:55:50+00:00,My mom told the family group chat the queen died and I responded the Irish eyes are smiling and it’s been quiet ever since
52,2022-09-08 21:55:49+00:00,it’s amazing my personal and professional life are falling apart and all i’m doing is trying to get on irish twitter for jokes about the queen 🤪
53,2022-09-08 21:51:28+00:00,UK Channel 4 News: Queen Elizabeth II dies aged 96 https://t.co/kV5DZOrhMY via @YouTube #RIPQueenElizabethII
54,2022-09-08 21:50:48+00:00,"She was one of the profound icons of an era. She truly transcended her Queenship. My condolences to the royal family. 😥
#QueenElizabeth #QueenElizabethII #queen https://t.co/eNUggJM6Mr"
55,2022-09-08 21:28:21+00:00,@Rigger965 She is our Queen we all are a royal family now thanks to Elrond dare to believe https://t.co/nqk5bgtTfs
56,2022-09-08 21:23:35+00:00,Not to take away from Queen Elizabeth’s death but I’m fuxking hot
57,2022-09-08 21:21:56+00:00,"@YNB I think it really points how to a SYSTEM can be racist and terrible, but individual people within it may be trying their best. Like Diana, like Harry, and the Queen. 

I am sad for her death, &amp; at the same time, hope the English monarchy doesn't take long to follow her."
58,2022-09-08 21:20:02+00:00,"There will be a national mourning period of 12 days and no comedies played on Television in England per the Queen her self, drafted by her before her death.

Just as I have said for myself, there will be no mention of god or religion or any praying at my funeral. Periodt!"
59,2022-09-08 21:17:46+00:00,"If you live in the US and you’re not that familiar with the Royal Family, you might want to stop googling Queen Elizabeth and screenshooting the first pic you think is her, younger. Some of you are posting pictures of the Queen Mother (her mother) and you don’t even know it. https://t.co/dpTp8jbw0X"
60,2022-09-08 21:08:48+00:00,these tweets about the queen’s death are so outta pocket… keep them coming😭😂
61,2022-09-08 21:07:27+00:00,"In all seriousness. Fuck the queen . Fuck that whole family . Bunch of racist , incest mf . Lady literally had her own daughter killed."
62,2022-09-08 21:03:20+00:00,Y’all really manifested Queen Elizabeth’s death and reincarnation as Trisha’s baby😭 https://t.co/7zuPQJUNVL
63,2022-09-08 20:45:43+00:00,"I know shit about the royal family but I have seen The Lion King so 1 thing I know forsure is that nothing good ever comes after being dethroned due to a sudden death. 
Rip Queen Elizabeth II"
64,2022-09-08 20:33:07+00:00,Prayers to the Royal Family 🙏🏾RIP Queen Elizabeth!!! https://t.co/5l6Xj2WTDd
65,2022-09-08 20:11:03+00:00,"Liz Truss in 1994: ""I'm against the idea that people can be born to rule ... I think that's disgraceful."" 
Liz Truss today: ""Queen Elizabeth II was the rock on which modern Britain was built.  Britain is a great country because of her."""
66,2022-09-08 20:05:00+00:00,These Queen memes are hilarious! I didn’t realize Americans hated the Royal family this much 💀
67,2022-09-08 20:02:11+00:00,The hierarchy of power in the royal family is about to change. https://t.co/BqCgpt7Fco
68,2022-09-08 20:01:06+00:00,"So is there a highlander somewhere absorbing Elizabeth's power rn? More importantly, does the royal family's (stolen) wealth either get returned to original owners or divided among the British people currently suffering?"
69,2022-09-08 19:55:56+00:00,Don’t let the Queen’s death overshadow the fact that the President of Kenya made Homosexuality illegal. Focus on living evil.
70,2022-09-08 19:51:45+00:00,The amount of people making “Irish Twitter” Jokes with absolutely no understanding of any of Ireland’s history just so they can shit on the queen because they read a shitty history tweet is fucking embarrassing.
71,2022-09-08 19:46:34+00:00,"The White House learns of the Queen’s death in the middle of a press briefing, the press briefing ends. https://t.co/9HPQNlMDTl"
72,2022-09-08 19:32:46+00:00,Julia’s taking the queen’s death pretty hard https://t.co/QFF3rVo1MX
73,2022-09-08 19:31:35+00:00,"WHAT A SAD DAY FOR HER FAMILY, OUR ENGLISH FRIENDS AND THE WORLD AT LARGE AS A TRUE ICON AND LEADER IS LOST TODAY. #RIP #HERMAJESTY #THEQUEEN #ELIZABETH https://t.co/Px10axgi3b"
74,2022-09-08 19:24:26+00:00,Today is the day Princess Diana would have been Queen but the new King of England had her murked.. that’s crazy - that family history is so fucked. Fucking colonialism is gross.
75,2022-09-08 19:23:33+00:00,So sad to hear this news today.Deepest sympathies to the Royal family. https://t.co/tuGGf8errK
76,2022-09-08 19:15:22+00:00,"If we believe that all people are created equal, then why admire people who are supposed to be superior by birth and exercise power over others? Why admire monarchy of any kind? Why would public funds of any society support a “royal family”? #allpeopleequal"
77,2022-09-08 19:14:05+00:00,"Our deepest sympathy to all our friends in the UK. The Queen handled herself with dignity, grace and class, she will be missed throughout the world. 💛💛💛 Love to you all, from your family at #NormansRareGuitars https://t.co/tJ7HiTTvhx"
78,2022-09-08 19:13:53+00:00,"Wow, huge news. The queen has died.

Buckingham Palace said the queen, who was 96, died peacefully at Balmoral Castle, her estate in the Scottish Highlands. Her son became Britain’s new monarch, King Charles III. https://t.co/OavrAGX3sI"
