,date,content
60,2022-09-09 03:17:34+00:00,"Dedication to duty, steadfastness and honesty. Much to be learnt and emulated. RIP #QueenElizabeth https://t.co/8Zn0wQ2mQV https://t.co/h1c4UDhYxG"
61,2022-09-09 02:55:20+00:00,"Some Gyani had already predicted the Queen's death in June 2022.

The souls of the revolutionaries of Anand Math roared: WoW, What a poetic Justice ..NetaJi ROARS on Kartavya Path &amp; the Colonisers Queen dies..
O Bharat Rise &amp; ROAR 🦁 AGAIN.. https://t.co/3F5nXUVf83"
62,2022-09-09 02:50:26+00:00,"Dekho yaar, jokes aside I don't know if I can completely be angry or sad at this chudail raani's death.
But all the dead world's dhoom taana nana which'll transpire between Diana &amp; Elizabeth is a dream come true for my melodramatic south asian &amp; colonized identity. Klesh galore!"
63,2022-09-09 02:44:00+00:00,"Britons are accusing PM Modi main reason for The Queen's death. Modi ji removed statue of King George,Father of Queen Elizabeth, from Delhi's Rajpath, renamed it Kartavta Path and the Queen couldn’t handle this trauma. ""This is on you Modi ji. This is on you.."", cry the Britons. https://t.co/AzO1hxX4GT"
64,2022-09-09 02:42:24+00:00,"#Myth_Vs_Fact
Are The triple Gods Brahma, Vishnu, Shiva are mortal? 
Must know the fact that  these dummy gods (Brahma Vishnu and Mahesh) are in the cycle of birth-death. https://t.co/3QRJHzNouo"
65,2022-09-09 02:14:36+00:00,"@dalipsabharwal @news24tvchannel @MoHFW_INDIA @mansukhmandviya Which other three ? 
It’s possibly sudden cardiac death &amp; could be related to post COVID effects on heart."
66,2022-09-09 02:10:44+00:00,"RIP Queen Elizabeth ❤️
#QueenElizabeth #LondonBridge https://t.co/ZnjmfEuK2Z"
67,2022-09-09 02:08:54+00:00,May Her Soul rest in peace.... https://t.co/fF1tlnxQT6
68,2022-09-09 02:04:52+00:00,@Reuters Saddened at the passing away of Queen. Condolences to her family and British citizens. May her soul rest in peace 🙏🏻
69,2022-09-09 01:57:12+00:00,The common wealth group of nations world will remember her as part of it history. Her dignity &amp; poise was unparalleled. We share the grief of ppl of #Britain &amp; the @RoyalFamily. May her soul #Rest In Peace.
70,2022-09-09 01:44:04+00:00,My deepest condolences to the Royal family. May the soul of her Royal Highness Queen Elizabeth II rest in peace. https://t.co/ad1MlMye5B
71,2022-09-09 01:24:24+00:00,"Sending condolences from #Indian dental industry to the Royal Family. 

#RIPQueen . May the soul finds peace.

https://t.co/JsNk7KAAu5 https://t.co/u94Klocqt9"
